QueryRegionName	chr	start	end	name	class	activity_base	TargetGene	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	hic_contact	powerlaw_contact	powerlaw_contact_reference	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	variant.chr	variant.start	variant.end	isOwnTSS	TargetGeneIsCoding	CredibleSet	Disease	pvalue	PosteriorProb	BestSNP	Coding	SpliceSite	Promoter	LocusID	Disease2
rs140681455	chr1	78444763	78444764	promoter|chr1:78443822-78445625	promoter	47.203469	IFI44L	79086066	NA	0.447063	True	641342.5	False	0.00056	0.001793	0.001809	0.000565	0.001216	0.001781	0.084075	0.144612	0.085394	0.126826	large_intestine_fetal-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443941-78445613	promoter	58.521927	IFI44	79115473	NA	0.604897	True	670696	False	0.000651	0.001725	0.00174	0.000657	0.001216	0.001873	0.109596	0.125966	0.101827	0.04892	CD4-positive_helper_T_cell-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443941-78445613	promoter	58.521927	IFI44L	79086066	NA	0.594753	True	641289	False	0.00056	0.001794	0.001809	0.000565	0.001216	0.001781	0.104234	0.12245	0.105877	0.060578	CD4-positive_helper_T_cell-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443941-78445613	promoter	58.521927	GIPC2	78511588	NA	0.45796	True	66811	False	0.002765	0.012976	0.012942	0.002758	0.001216	0.003974	0.232546	0.259922	0.757385	0.353734	CD4-positive_helper_T_cell-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443941-78445613	promoter	58.521927	FUBP1	78444889	NA	0.99723	True	112	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.761478	0.710983	7.223716	0.826035	CD4-positive_helper_T_cell-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443941-78445613	promoter	58.521927	DNAJB4	78444841	NA	0.997637	True	64	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.761478	0.710983	7.223716	0.826063	CD4-positive_helper_T_cell-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443941-78445613	promoter	58.521927	MIGA1	78245308	NA	0.733991	True	199469	False	0.001194	0.004983	0.004997	0.001197	0.001216	0.002413	0.141201	0.14806	0.292447	0.119556	CD4-positive_helper_T_cell-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443941-78445613	promoter	58.521927	USP33	78225564	NA	0.698916	True	219213	False	0.002036	0.004588	0.004603	0.002043	0.001216	0.003259	0.1907	0.170936	0.269392	0.10297	CD4-positive_helper_T_cell-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443941-78445613	promoter	58.521927	AK5	77748286	NA	0.541348	True	696491	False	0.00046	0.001668	0.001684	0.000464	0.001216	0.00168	0.098333	0.12722	0.098538	0.063162	CD4-positive_helper_T_cell-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443941-78445613	promoter	58.521927	PIGK	77685132	NA	0.709182	True	759645	False	0.000172	0.001546	0.001561	0.000174	0.001216	0.00139	0.08133	0.10464	0.091371	0.063207	CD4-positive_helper_T_cell-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443941-78445613	promoter	58.521927	NEXN	78354199	NA	0.401744	True	90578	False	0.001998	0.009942	0.009931	0.001996	0.001216	0.003212	0.187944	0.235825	0.581201	0.343699	CD4-positive_helper_T_cell-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443941-78445613	promoter	58.521927	NEXN-AS1	78355224	NA	0.433274	True	89553	False	0.001574	0.010042	0.01003	0.001572	0.001216	0.002788	0.163147	0.210907	0.586984	0.345728	CD4-positive_helper_T_cell-ENCODE	chr1	78444763	78444764	FALSE	FALSE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443946-78445312	promoter	27.923668	DNAJB4	78444841	NA	0.929159	True	212	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.840487	0.548373	3.446787	0.725855	heart_ventricle-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443946-78445312	promoter	27.923668	FUBP1	78444889	NA	0.925493	True	260	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.840487	0.548373	3.446787	0.725826	heart_ventricle-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443946-78445312	promoter	27.923668	GIPC2	78511588	NA	0.550676	True	66959	False	0.002765	0.012951	0.012917	0.002758	0.001216	0.003974	0.11096	0.123096	0.36069	0.167502	heart_ventricle-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443972-78445294	promoter	37.383444	NEXN-AS1	78355224	NA	0.449242	True	89409	False	0.001574	0.010056	0.010044	0.001572	0.001216	0.002788	0.104217	0.133112	0.375487	0.225331	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016	chr1	78444763	78444764	FALSE	FALSE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443972-78445294	promoter	37.383444	USP33	78225564	NA	0.791348	True	219069	False	0.002036	0.004591	0.004606	0.002043	0.001216	0.003259	0.121818	0.109722	0.172184	0.069337	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443972-78445294	promoter	37.383444	DNAJB4	78444841	NA	0.990916	True	208	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.125221	0.645749	4.614465	0.818527	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443972-78445294	promoter	37.383444	NEXN	78354199	NA	0.498371	True	90434	False	0.001998	0.009956	0.009945	0.001996	0.001216	0.003212	0.120057	0.141975	0.371782	0.223211	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443972-78445294	promoter	37.383444	PTGFR	78956727	NA	0.426348	True	512094	False	0.000384	0.002184	0.0022	0.000387	0.001216	0.001603	0.059916	0.10904	0.082256	0.097504	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443972-78445294	promoter	37.383444	GIPC2	78511588	NA	0.47955	True	66955	False	0.002765	0.012951	0.012918	0.002758	0.001216	0.003974	0.14855	0.196115	0.482907	0.322011	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78443972-78445294	promoter	37.383444	FUBP1	78444889	NA	0.988186	True	256	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.125221	0.64575	4.614465	0.81844	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444031-78445606	promoter	37.222064	FUBP1	78444889	NA	0.985742	True	70.5	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.120364	0.47762	4.594545	0.667295	white_adipose-Loft2014	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444031-78445606	promoter	37.222064	DNAJB4	78444841	NA	0.985701	True	22.5	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.120364	0.47762	4.594545	0.667422	white_adipose-Loft2014	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444093-78445313	promoter	35.650492	FUBP1	78444889	NA	0.991038	True	186	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.073061	0.460155	4.400556	0.642284	brite_adipose-Loft2014	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444093-78445313	promoter	35.650492	GIPC2	78511588	NA	0.43859	True	66885	False	0.002765	0.012963	0.012929	0.002758	0.001216	0.003974	0.141664	0.117918	0.460941	0.203352	brite_adipose-Loft2014	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444093-78445313	promoter	35.650492	DNAJB4	78444841	NA	0.992627	True	138	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.073061	0.460155	4.400556	0.642337	brite_adipose-Loft2014	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444217-78445467	promoter	32.217681	FUBP1	78444889	NA	0.99169	True	47	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.969735	0.407137	3.976823	0.509571	adrenal_gland_fetal-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444217-78445467	promoter	32.217681	DNAJB4	78444841	NA	0.992382	True	1	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.969735	0.407136	3.976823	0.509755	adrenal_gland_fetal-ENCODE	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444246-78445373	promoter	29.305576	NEXN-AS1	78355224	NA	0.411317	True	89585.5	False	0.001574	0.010038	0.010027	0.001572	0.001216	0.002788	0.081698	0.114665	0.293847	0.190465	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017	chr1	78444763	78444764	FALSE	FALSE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444246-78445373	promoter	29.305576	DNAJB4	78444841	NA	0.983176	True	31.5	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.882082	0.481118	3.617365	0.586474	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444246-78445373	promoter	29.305576	FUBP1	78444889	NA	0.979306	True	79.5	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.882082	0.481119	3.617365	0.586398	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444246-78445373	promoter	29.305576	NEXN	78354199	NA	0.45242	True	90610.5	False	0.001998	0.009939	0.009928	0.001996	0.001216	0.003212	0.094115	0.125502	0.290953	0.189462	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444257-78445490	promoter	36.649259	DNAJB4	78444841	NA	0.995234	True	32.5	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.103123	0.545765	4.52384	0.664743	keratinocyte-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444257-78445490	promoter	36.649259	NEXN	78354199	NA	0.56805	True	90674.5	False	0.001998	0.009933	0.009922	0.001996	0.001216	0.003212	0.1177	0.118821	0.363639	0.137467	keratinocyte-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444257-78445490	promoter	36.649259	IFI44	79115473	NA	0.523159	True	670599.5	False	0.000651	0.001725	0.00174	0.000657	0.001216	0.001873	0.068634	0.117356	0.063777	0.066481	keratinocyte-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444257-78445490	promoter	36.649259	MIGA1	78245308	NA	0.643515	True	199565.5	False	0.001194	0.004981	0.004995	0.001197	0.001216	0.002413	0.088427	0.10394	0.183067	0.092642	keratinocyte-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444257-78445490	promoter	36.649259	USP33	78225564	NA	0.616425	True	219309.5	False	0.002036	0.004586	0.004602	0.002043	0.001216	0.003259	0.119426	0.129011	0.168642	0.086045	keratinocyte-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444257-78445490	promoter	36.649259	FUBP1	78444889	NA	0.994949	True	15.5	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.103123	0.545765	4.52384	0.664695	keratinocyte-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444267-78445460	promoter	37.095394	DNAJB4	78444841	NA	0.996456	True	22.5	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.116551	0.449673	4.578909	0.59963	LNCAP	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444267-78445460	promoter	37.095394	FUBP1	78444889	NA	0.996252	True	25.5	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.116551	0.449673	4.578909	0.599533	LNCAP	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444268-78445444	promoter	25.763858	PTGFR	78956727	NA	0.436451	True	511871	False	0.000384	0.002185	0.002201	0.000387	0.001216	0.001603	0.041293	0.123123	0.05671	0.12171	stomach-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444268-78445444	promoter	25.763858	GIPC2	78511588	NA	0.465578	True	66732	False	0.002765	0.012989	0.012955	0.002758	0.001216	0.003974	0.102376	0.149772	0.333777	0.184928	stomach-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444268-78445444	promoter	25.763858	USP33	78225564	NA	0.689425	True	219292	False	0.002036	0.004586	0.004602	0.002043	0.001216	0.003259	0.083954	0.114885	0.118561	0.069796	stomach-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444268-78445444	promoter	25.763858	NEXN	78354199	NA	0.65268	True	90657	False	0.001998	0.009934	0.009924	0.001996	0.001216	0.003212	0.082741	0.114998	0.255675	0.137511	stomach-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444268-78445444	promoter	25.763858	DNAJB4	78444841	NA	0.989001	True	15	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.775478	0.575618	3.180189	0.688888	stomach-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444268-78445444	promoter	25.763858	IFI44L	79086066	NA	0.441645	True	641210	False	0.00056	0.001794	0.001809	0.000565	0.001216	0.001781	0.045888	0.108465	0.046617	0.069774	stomach-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444268-78445444	promoter	25.763858	IFI44	79115473	NA	0.526805	True	670617	False	0.000651	0.001725	0.00174	0.000657	0.001216	0.001873	0.048249	0.117502	0.044833	0.064761	stomach-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444268-78445444	promoter	25.763858	NEXN-AS1	78355224	NA	0.527884	True	89632	False	0.001574	0.010034	0.010022	0.001572	0.001216	0.002788	0.071825	0.107186	0.258217	0.138532	stomach-Roadmap	chr1	78444763	78444764	FALSE	FALSE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444268-78445444	promoter	25.763858	FUBP1	78444889	NA	0.987168	True	33	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.775478	0.575618	3.180189	0.688793	stomach-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444274-78445428	promoter	21.723932	DNAJB4	78444841	NA	0.984968	True	10	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.653879	0.415483	2.681516	0.565234	MCF10A_treated_with_TAM24hr-Ji2017	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444274-78445428	promoter	21.723932	FUBP1	78444889	NA	0.981954	True	38	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.653879	0.415483	2.681516	0.56514	MCF10A_treated_with_TAM24hr-Ji2017	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444274-78445380	promoter	35.518383	FUBP1	78444889	NA	0.998289	True	62	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.069084	0.393956	4.384249	0.541558	endothelial_cell_of_umbilical_vein-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444274-78445380	promoter	35.518383	DNAJB4	78444841	NA	0.998371	True	14	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.069084	0.393956	4.384249	0.541655	endothelial_cell_of_umbilical_vein-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444285-78445453	promoter	31.716373	DNAJB4	78444841	NA	0.994704	True	28	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.954646	0.484893	3.914944	0.636309	IMR90-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444285-78445453	promoter	31.716373	FUBP1	78444889	NA	0.99446	True	20	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.954646	0.484893	3.914944	0.636275	IMR90-Roadmap	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444294-78445471	promoter	26.16993	DNAJB4	78444841	NA	0.992464	True	41.5	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.787701	0.354674	3.230313	0.398294	HAP1	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444294-78445471	promoter	26.16993	FUBP1	78444889	NA	0.990956	True	6.5	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	0.787701	0.354674	3.230313	0.398186	HAP1	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444321-78445798	promoter	33.719691	NEXN-AS1	78355224	NA	0.405817	True	89835.5	False	0.001523	0.010014	0.010003	0.001521	0.001216	0.002737	0.092299	0.123906	0.337288	0.21035	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017	chr1	78444763	78444764	FALSE	FALSE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444321-78445798	promoter	33.719691	DNAJB4	78444841	NA	0.987616	True	218.5	True	0.015984	0.125372	0.123436	0.015737	0.001216	0.016953	0.571639	0.376067	4.162226	0.625025	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444321-78445798	promoter	33.719691	NEXN	78354199	NA	0.476617	True	90860.5	False	0.001537	0.009915	0.009904	0.001535	0.001216	0.002751	0.092761	0.120237	0.333975	0.209043	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444321-78445798	promoter	33.719691	FUBP1	78444889	NA	0.98505	True	170.5	True	0.015984	0.125372	0.123436	0.015737	0.001216	0.016953	0.571639	0.376067	4.162226	0.624931	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444321-78445798	promoter	33.719691	GIPC2	78511588	NA	0.447246	True	66528.5	False	0.004169	0.013024	0.01299	0.004158	0.001216	0.005373	0.181191	0.214332	0.438009	0.25521	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
rs140681455	chr1	78444763	78444764	promoter|chr1:78444346-78445229	promoter	38.747755	DNAJB4	78444841	NA	0.991119	True	53.5	True	0.029337	0.125372	0.123436	0.028884	0.001216	0.030099	1.166286	0.620094	4.78287	0.824972	U937-Engreitz	chr1	78444763	78444764	FALSE	TRUE	Huang2017-nonFm9	IBD	NA	0.25	rs17391694	FALSE	FALSE	TRUE	16	IBD
