chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	chrTSS	startTSS	endTSS	GeneSymbol	EffectSize	Significant	Regulated	IncludeInModel	Reason	CellType	padj	PowerAtEffectSize=0.25	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	name	Reference	expt.class
chr19	13019305	13019805	chr19	12917427	12917427	RNASEH2A	0.00334947	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13019305-13019805|RNASEH2A|K562	Fulco2019	genic
chr19	13029836	13030425	chr19	12917427	12917427	RNASEH2A	-0.01448984	FALSE	FALSE	FALSE	PromoterElement	K562	0.972976817433	NA	NA	NA	chr19:13029836-13030425|RNASEH2A|K562	Fulco2019	tss
chr19	13044308	13044885	chr19	12917427	12917427	RNASEH2A	-0.00469613	FALSE	FALSE	FALSE	PromoterElement	K562	0.972976817433	NA	NA	NA	chr19:13044308-13044885|RNASEH2A|K562	Fulco2019	tss
chr19	13044985	13045485	chr19	12917427	12917427	RNASEH2A	-0.00968293	FALSE	FALSE	FALSE	PromoterElement	K562	0.972976817433	NA	NA	NA	chr19:13044985-13045485|RNASEH2A|K562	Fulco2019	tss
chr19	13045805	13046305	chr19	12917427	12917427	RNASEH2A	-0.02755235	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13045805-13046305|RNASEH2A|K562	Fulco2019	distal
chr19	13047265	13047765	chr19	12917427	12917427	RNASEH2A	0.03999888	FALSE	FALSE	TRUE	NA	K562	0.669607839867	NA	NA	NA	chr19:13047265-13047765|RNASEH2A|K562	Fulco2019	distal
chr19	13049025	13049663	chr19	12917427	12917427	RNASEH2A	-0.01530174	FALSE	FALSE	FALSE	PromoterElement	K562	0.972976817433	NA	NA	NA	chr19:13049025-13049663|RNASEH2A|K562	Fulco2019	tss
chr19	13056305	13057565	chr19	12917427	12917427	RNASEH2A	-0.00816793	FALSE	FALSE	FALSE	PromoterElement	K562	0.972976817433	NA	NA	NA	chr19:13056305-13057565|RNASEH2A|K562	Fulco2019	tss
chr19	13067818	13068345	chr19	12917427	12917427	RNASEH2A	0.00190198	FALSE	FALSE	FALSE	PromoterElement	K562	0.972976817433	NA	NA	NA	chr19:13067818-13068345|RNASEH2A|K562	Fulco2019	tss
chr19	13075665	13076805	chr19	12917427	12917427	RNASEH2A	-0.00628513	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13075665-13076805|RNASEH2A|K562	Fulco2019	distal
chr19	13085005	13085525	chr19	12917427	12917427	RNASEH2A	0.00777294	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13085005-13085525|RNASEH2A|K562	Fulco2019	genic
chr19	13088545	13089065	chr19	12917427	12917427	RNASEH2A	0.04479934	FALSE	FALSE	TRUE	NA	K562	0.38333475467	NA	NA	NA	chr19:13088545-13089065|RNASEH2A|K562	Fulco2019	distal
chr19	13094325	13094825	chr19	12917427	12917427	RNASEH2A	0.00095841	FALSE	FALSE	TRUE	NA	K562	0.9841968893709999	NA	NA	NA	chr19:13094325-13094825|RNASEH2A|K562	Fulco2019	distal
chr19	13095965	13096465	chr19	12917427	12917427	RNASEH2A	0.02052561	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13095965-13096465|RNASEH2A|K562	Fulco2019	distal
chr19	13107305	13107805	chr19	12917427	12917427	RNASEH2A	0.01403323	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13107305-13107805|RNASEH2A|K562	Fulco2019	genic
chr19	13123985	13124525	chr19	12917427	12917427	RNASEH2A	-0.00668335	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13123985-13124525|RNASEH2A|K562	Fulco2019	genic
chr19	13127205	13127805	chr19	12917427	12917427	RNASEH2A	0.00374385	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13127205-13127805|RNASEH2A|K562	Fulco2019	genic
chr19	13133545	13134045	chr19	12917427	12917427	RNASEH2A	0.04325678	FALSE	FALSE	TRUE	NA	K562	0.656828969122	NA	NA	NA	chr19:13133545-13134045|RNASEH2A|K562	Fulco2019	genic
chr19	13144765	13145325	chr19	12917427	12917427	RNASEH2A	0.00448818	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13144765-13145325|RNASEH2A|K562	Fulco2019	genic
chr19	13162305	13162805	chr19	12917427	12917427	RNASEH2A	0.01325843	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13162305-13162805|RNASEH2A|K562	Fulco2019	genic
chr19	13172085	13172605	chr19	12917427	12917427	RNASEH2A	0.01044362	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13172085-13172605|RNASEH2A|K562	Fulco2019	genic
chr19	13180365	13180865	chr19	12917427	12917427	RNASEH2A	-0.01433551	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13180365-13180865|RNASEH2A|K562	Fulco2019	genic
chr19	13190225	13190725	chr19	12917427	12917427	RNASEH2A	-0.0073575	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13190225-13190725|RNASEH2A|K562	Fulco2019	genic
chr19	13204505	13205025	chr19	12917427	12917427	RNASEH2A	-0.01226059	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13204505-13205025|RNASEH2A|K562	Fulco2019	genic
chr19	13208405	13209625	chr19	12917427	12917427	RNASEH2A	0.00694373	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13208405-13209625|RNASEH2A|K562	Fulco2019	genic
chr19	13213425	13214345	chr19	12917427	12917427	RNASEH2A	0.02625462	FALSE	FALSE	FALSE	PromoterElement	K562	0.568024002236	NA	NA	NA	chr19:13213425-13214345|RNASEH2A|K562	Fulco2019	tss
chr19	13215145	13215725	chr19	12917427	12917427	RNASEH2A	0.026261	FALSE	FALSE	TRUE	NA	K562	0.669607839867	NA	NA	NA	chr19:13215145-13215725|RNASEH2A|K562	Fulco2019	genic
chr19	13227213	13228345	chr19	12917427	12917427	RNASEH2A	0.010335	FALSE	FALSE	FALSE	PromoterElement	K562	0.972976817433	NA	NA	NA	chr19:13227213-13228345|RNASEH2A|K562	Fulco2019	tss
chr19	13228625	13229351	chr19	12917427	12917427	RNASEH2A	0.00883685	FALSE	FALSE	FALSE	PromoterElement	K562	0.972976817433	NA	NA	NA	chr19:13228625-13229351|RNASEH2A|K562	Fulco2019	tss
chr19	13229485	13229985	chr19	12917427	12917427	RNASEH2A	0.00543983	FALSE	FALSE	FALSE	PromoterElement	K562	0.972976817433	NA	NA	NA	chr19:13229485-13229985|RNASEH2A|K562	Fulco2019	tss
chr19	13260938	13261531	chr19	12917427	12917427	RNASEH2A	0.0156209	FALSE	FALSE	FALSE	PromoterElement	K562	0.972976817433	NA	NA	NA	chr19:13260938-13261531|RNASEH2A|K562	Fulco2019	tss
chr19	13262245	13262985	chr19	12917427	12917427	RNASEH2A	0.00233541	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13262245-13262985|RNASEH2A|K562	Fulco2019	genic
chr19	13263605	13264105	chr19	12917427	12917427	RNASEH2A	0.00711093	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13263605-13264105|RNASEH2A|K562	Fulco2019	genic
chr19	13266245	13266765	chr19	12917427	12917427	RNASEH2A	-0.01319127	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13266245-13266765|RNASEH2A|K562	Fulco2019	distal
chr19	13273605	13274145	chr19	12917427	12917427	RNASEH2A	-0.02616325	FALSE	FALSE	TRUE	NA	K562	0.669607839867	NA	NA	NA	chr19:13273605-13274145|RNASEH2A|K562	Fulco2019	distal
chr19	13274445	13275785	chr19	12917427	12917427	RNASEH2A	-0.01294447	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13274445-13275785|RNASEH2A|K562	Fulco2019	distal
chr19	13283085	13283605	chr19	12917427	12917427	RNASEH2A	-0.00154859	FALSE	FALSE	TRUE	NA	K562	0.9868177251520001	NA	NA	NA	chr19:13283085-13283605|RNASEH2A|K562	Fulco2019	distal
chr19	13301925	13302425	chr19	12917427	12917427	RNASEH2A	0.03915787	FALSE	FALSE	TRUE	NA	K562	0.669607839867	NA	NA	NA	chr19:13301925-13302425|RNASEH2A|K562	Fulco2019	distal
chr19	13305225	13305845	chr19	12917427	12917427	RNASEH2A	-0.0090051	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13305225-13305845|RNASEH2A|K562	Fulco2019	distal
chr19	13306445	13306985	chr19	12917427	12917427	RNASEH2A	0.0284359	FALSE	FALSE	TRUE	NA	K562	0.898073294241	NA	NA	NA	chr19:13306445-13306985|RNASEH2A|K562	Fulco2019	distal
chr19	13323585	13324085	chr19	12917427	12917427	RNASEH2A	0.00648466	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13323585-13324085|RNASEH2A|K562	Fulco2019	genic
chr19	13345245	13345765	chr19	12917427	12917427	RNASEH2A	0.01290002	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13345245-13345765|RNASEH2A|K562	Fulco2019	genic
chr19	13358545	13359065	chr19	12917427	12917427	RNASEH2A	-0.01306055	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13358545-13359065|RNASEH2A|K562	Fulco2019	genic
chr19	13371805	13372345	chr19	12917427	12917427	RNASEH2A	-0.01019839	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13371805-13372345|RNASEH2A|K562	Fulco2019	genic
chr19	13373145	13373685	chr19	12917427	12917427	RNASEH2A	0.01006455	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13373145-13373685|RNASEH2A|K562	Fulco2019	genic
chr19	13387865	13388365	chr19	12917427	12917427	RNASEH2A	0.00307435	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13387865-13388365|RNASEH2A|K562	Fulco2019	genic
chr19	13388705	13389265	chr19	12917427	12917427	RNASEH2A	0.02233362	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13388705-13389265|RNASEH2A|K562	Fulco2019	genic
chr19	13492665	13493165	chr19	12917427	12917427	RNASEH2A	-0.01274971	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13492665-13493165|RNASEH2A|K562	Fulco2019	genic
chr19	13507325	13507905	chr19	12917427	12917427	RNASEH2A	0.00284949	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13507325-13507905|RNASEH2A|K562	Fulco2019	genic
chr19	13512165	13512685	chr19	12917427	12917427	RNASEH2A	0.02986203	FALSE	FALSE	TRUE	NA	K562	0.898073294241	NA	NA	NA	chr19:13512165-13512685|RNASEH2A|K562	Fulco2019	genic
chr19	13539145	13539665	chr19	12917427	12917427	RNASEH2A	0.02504392	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13539145-13539665|RNASEH2A|K562	Fulco2019	genic
chr19	13648285	13648785	chr19	12917427	12917427	RNASEH2A	0.0835886	FALSE	FALSE	TRUE	NA	K562	0.38333475467	NA	NA	NA	chr19:13648285-13648785|RNASEH2A|K562	Fulco2019	distal
chr19	13693805	13694345	chr19	12917427	12917427	RNASEH2A	-0.02447916	FALSE	FALSE	TRUE	NA	K562	0.972976817433	NA	NA	NA	chr19:13693805-13694345|RNASEH2A|K562	Fulco2019	distal
chr12	54089985	54090485	chr12	54674473	54674473	HNRNPA1	0.01000726	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54089985-54090485|HNRNPA1|K562	Fulco2019	distal
chr12	54095465	54096005	chr12	54674473	54674473	HNRNPA1	-0.00444185	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54095465-54096005|HNRNPA1|K562	Fulco2019	distal
chr12	54113365	54113885	chr12	54674473	54674473	HNRNPA1	-0.10084807	FALSE	FALSE	TRUE	NA	K562	0.5820586203320001	NA	NA	NA	chr12:54113365-54113885|HNRNPA1|K562	Fulco2019	genic
chr12	54120005	54120525	chr12	54674473	54674473	HNRNPA1	-0.00064309	FALSE	FALSE	TRUE	NA	K562	0.998348135766	NA	NA	NA	chr12:54120005-54120525|HNRNPA1|K562	Fulco2019	genic
chr12	54121057	54121645	chr12	54674473	54674473	HNRNPA1	0.02656733	FALSE	FALSE	FALSE	PromoterElement	K562	0.952058897667	NA	NA	NA	chr12:54121057-54121645|HNRNPA1|K562	Fulco2019	tss
chr12	54137285	54137825	chr12	54674473	54674473	HNRNPA1	0.01547957	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54137285-54137825|HNRNPA1|K562	Fulco2019	distal
chr12	54140345	54140845	chr12	54674473	54674473	HNRNPA1	0.0036499	FALSE	FALSE	TRUE	NA	K562	0.998348135766	NA	NA	NA	chr12:54140345-54140845|HNRNPA1|K562	Fulco2019	distal
chr12	54145285	54145785	chr12	54674473	54674473	HNRNPA1	0.03472609	FALSE	FALSE	FALSE	PromoterElement	K562	0.9223121296529999	NA	NA	NA	chr12:54145285-54145785|HNRNPA1|K562	Fulco2019	tss
chr12	54150568	54151385	chr12	54674473	54674473	HNRNPA1	0.00677934	FALSE	FALSE	FALSE	PromoterElement	K562	0.967613756798	NA	NA	NA	chr12:54150568-54151385|HNRNPA1|K562	Fulco2019	tss
chr12	54161385	54161905	chr12	54674473	54674473	HNRNPA1	-0.02150727	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54161385-54161905|HNRNPA1|K562	Fulco2019	distal
chr12	54185445	54185945	chr12	54674473	54674473	HNRNPA1	-0.02572394	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54185445-54185945|HNRNPA1|K562	Fulco2019	distal
chr12	54202705	54203225	chr12	54674473	54674473	HNRNPA1	-0.04264279	FALSE	FALSE	TRUE	NA	K562	0.943353738608	NA	NA	NA	chr12:54202705-54203225|HNRNPA1|K562	Fulco2019	distal
chr12	54332165	54332825	chr12	54674473	54674473	HNRNPA1	0.00800958	FALSE	FALSE	FALSE	PromoterElement	K562	0.967613756798	NA	NA	NA	chr12:54332165-54332825|HNRNPA1|K562	Fulco2019	tss
chr12	54335385	54335985	chr12	54674473	54674473	HNRNPA1	0.00334062	FALSE	FALSE	TRUE	NA	K562	0.998348135766	NA	NA	NA	chr12:54335385-54335985|HNRNPA1|K562	Fulco2019	genic
chr12	54338465	54338985	chr12	54674473	54674473	HNRNPA1	0.00876982	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54338465-54338985|HNRNPA1|K562	Fulco2019	genic
chr12	54342605	54343125	chr12	54674473	54674473	HNRNPA1	-0.04399715	FALSE	FALSE	TRUE	NA	K562	0.873271418836	NA	NA	NA	chr12:54342605-54343125|HNRNPA1|K562	Fulco2019	distal
chr12	54343245	54343805	chr12	54674473	54674473	HNRNPA1	-0.00140999	FALSE	FALSE	TRUE	NA	K562	0.99793308439	NA	NA	NA	chr12:54343245-54343805|HNRNPA1|K562	Fulco2019	distal
chr12	54344065	54344565	chr12	54674473	54674473	HNRNPA1	-0.03553214	FALSE	FALSE	TRUE	NA	K562	0.873271418836	NA	NA	NA	chr12:54344065-54344565|HNRNPA1|K562	Fulco2019	distal
chr12	54357185	54357705	chr12	54674473	54674473	HNRNPA1	-0.05675297	FALSE	FALSE	TRUE	NA	K562	0.81973110245	NA	NA	NA	chr12:54357185-54357705|HNRNPA1|K562	Fulco2019	genic
chr12	54357725	54358345	chr12	54674473	54674473	HNRNPA1	-0.06907861	FALSE	FALSE	TRUE	NA	K562	0.81973110245	NA	NA	NA	chr12:54357725-54358345|HNRNPA1|K562	Fulco2019	genic
chr12	54368490	54368990	chr12	54674473	54674473	HNRNPA1	0.04883028	FALSE	FALSE	FALSE	PromoterElement	K562	0.81973110245	NA	NA	NA	chr12:54368490-54368990|HNRNPA1|K562	Fulco2019	tss
chr12	54378565	54379553	chr12	54674473	54674473	HNRNPA1	0.01784956	FALSE	FALSE	FALSE	PromoterElement	K562	0.967613756798	NA	NA	NA	chr12:54378565-54379553|HNRNPA1|K562	Fulco2019	tss
chr12	54381545	54382065	chr12	54674473	54674473	HNRNPA1	0.09500955	FALSE	FALSE	TRUE	NA	K562	0.787377660233	NA	NA	NA	chr12:54381545-54382065|HNRNPA1|K562	Fulco2019	genic
chr12	54382805	54383305	chr12	54674473	54674473	HNRNPA1	0.00209579	FALSE	FALSE	TRUE	NA	K562	0.998348135766	NA	NA	NA	chr12:54382805-54383305|HNRNPA1|K562	Fulco2019	genic
chr12	54389105	54389625	chr12	54674473	54674473	HNRNPA1	-0.01054059	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54389105-54389625|HNRNPA1|K562	Fulco2019	genic
chr12	54393185	54394152	chr12	54674473	54674473	HNRNPA1	-0.028279	FALSE	FALSE	FALSE	PromoterElement	K562	0.873271418836	NA	NA	NA	chr12:54393185-54394152|HNRNPA1|K562	Fulco2019	tss
chr12	54397785	54398285	chr12	54674473	54674473	HNRNPA1	0.02143025	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54397785-54398285|HNRNPA1|K562	Fulco2019	distal
chr12	54399665	54400165	chr12	54674473	54674473	HNRNPA1	-0.03469775	FALSE	FALSE	TRUE	NA	K562	0.873271418836	NA	NA	NA	chr12:54399665-54400165|HNRNPA1|K562	Fulco2019	distal
chr12	54402639	54403139	chr12	54674473	54674473	HNRNPA1	-0.01918188	FALSE	FALSE	FALSE	PromoterElement	K562	0.967613756798	NA	NA	NA	chr12:54402639-54403139|HNRNPA1|K562	Fulco2019	tss
chr12	54411545	54412065	chr12	54674473	54674473	HNRNPA1	-0.0331253	FALSE	FALSE	TRUE	NA	K562	0.873271418836	NA	NA	NA	chr12:54411545-54412065|HNRNPA1|K562	Fulco2019	genic
chr12	54412345	54412885	chr12	54674473	54674473	HNRNPA1	0.01639269	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54412345-54412885|HNRNPA1|K562	Fulco2019	genic
chr12	54421925	54422445	chr12	54674473	54674473	HNRNPA1	0.01476202	FALSE	FALSE	FALSE	PromoterElement	K562	0.967613756798	NA	NA	NA	chr12:54421925-54422445|HNRNPA1|K562	Fulco2019	tss
chr12	54426245	54427081	chr12	54674473	54674473	HNRNPA1	-0.0397204	FALSE	FALSE	FALSE	PromoterElement	K562	0.81973110245	NA	NA	NA	chr12:54426245-54427081|HNRNPA1|K562	Fulco2019	tss
chr12	54433825	54434345	chr12	54674473	54674473	HNRNPA1	0.03028488	FALSE	FALSE	TRUE	NA	K562	0.952058897667	NA	NA	NA	chr12:54433825-54434345|HNRNPA1|K562	Fulco2019	genic
chr12	54447410	54447910	chr12	54674473	54674473	HNRNPA1	-0.0070037	FALSE	FALSE	FALSE	PromoterElement	K562	0.967613756798	NA	NA	NA	chr12:54447410-54447910|HNRNPA1|K562	Fulco2019	tss
chr12	54475357	54475965	chr12	54674473	54674473	HNRNPA1	0.04311657	FALSE	FALSE	FALSE	PromoterElement	K562	0.967613756798	NA	NA	NA	chr12:54475357-54475965|HNRNPA1|K562	Fulco2019	tss
chr12	54476285	54476785	chr12	54674473	54674473	HNRNPA1	0.05591536	FALSE	FALSE	TRUE	NA	K562	0.966466191666	NA	NA	NA	chr12:54476285-54476785|HNRNPA1|K562	Fulco2019	genic
chr12	54477645	54478185	chr12	54674473	54674473	HNRNPA1	0.08466289	FALSE	FALSE	TRUE	NA	K562	0.873271418836	NA	NA	NA	chr12:54477645-54478185|HNRNPA1|K562	Fulco2019	genic
chr12	54532765	54533265	chr12	54674473	54674473	HNRNPA1	-0.00727257	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54532765-54533265|HNRNPA1|K562	Fulco2019	distal
chr12	54552865	54553385	chr12	54674473	54674473	HNRNPA1	0.07315356	FALSE	FALSE	TRUE	NA	K562	0.583134093734	NA	NA	NA	chr12:54552865-54553385|HNRNPA1|K562	Fulco2019	distal
chr12	54555385	54555905	chr12	54674473	54674473	HNRNPA1	0.04194331	FALSE	FALSE	TRUE	NA	K562	0.873271418836	NA	NA	NA	chr12:54555385-54555905|HNRNPA1|K562	Fulco2019	distal
chr12	54562745	54563305	chr12	54674473	54674473	HNRNPA1	-0.06672503	FALSE	FALSE	TRUE	NA	K562	0.782259150499	NA	NA	NA	chr12:54562745-54563305|HNRNPA1|K562	Fulco2019	distal
chr12	54569125	54569625	chr12	54674473	54674473	HNRNPA1	-0.03436066	FALSE	FALSE	TRUE	NA	K562	0.943353738608	NA	NA	NA	chr12:54569125-54569625|HNRNPA1|K562	Fulco2019	distal
chr12	54582528	54583125	chr12	54674473	54674473	HNRNPA1	-0.06340363	FALSE	FALSE	FALSE	PromoterElement	K562	0.6261550973300001	NA	NA	NA	chr12:54582528-54583125|HNRNPA1|K562	Fulco2019	tss
chr12	54585265	54585765	chr12	54674473	54674473	HNRNPA1	0.00220593	FALSE	FALSE	TRUE	NA	K562	0.998348135766	NA	NA	NA	chr12:54585265-54585765|HNRNPA1|K562	Fulco2019	distal
chr12	54589485	54589985	chr12	54674473	54674473	HNRNPA1	-0.02986349	FALSE	FALSE	TRUE	NA	K562	0.943353738608	NA	NA	NA	chr12:54589485-54589985|HNRNPA1|K562	Fulco2019	distal
chr12	54591285	54591785	chr12	54674473	54674473	HNRNPA1	-0.05250719	FALSE	FALSE	TRUE	NA	K562	0.81973110245	NA	NA	NA	chr12:54591285-54591785|HNRNPA1|K562	Fulco2019	distal
chr12	54595045	54595565	chr12	54674473	54674473	HNRNPA1	-0.00704539	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54595045-54595565|HNRNPA1|K562	Fulco2019	distal
chr12	54601485	54602005	chr12	54674473	54674473	HNRNPA1	-0.00941903	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54601485-54602005|HNRNPA1|K562	Fulco2019	distal
chr12	54603585	54604125	chr12	54674473	54674473	HNRNPA1	-0.04276802	FALSE	FALSE	TRUE	NA	K562	0.873271418836	NA	NA	NA	chr12:54603585-54604125|HNRNPA1|K562	Fulco2019	distal
chr12	54608405	54608905	chr12	54674473	54674473	HNRNPA1	-0.02348401	FALSE	FALSE	TRUE	NA	K562	0.943353738608	NA	NA	NA	chr12:54608405-54608905|HNRNPA1|K562	Fulco2019	distal
chr12	54609345	54609845	chr12	54674473	54674473	HNRNPA1	0.00170691	FALSE	FALSE	TRUE	NA	K562	0.998348135766	NA	NA	NA	chr12:54609345-54609845|HNRNPA1|K562	Fulco2019	distal
chr12	54609905	54611245	chr12	54674473	54674473	HNRNPA1	-0.01920905	FALSE	FALSE	TRUE	NA	K562	0.933192253987	NA	NA	NA	chr12:54609905-54611245|HNRNPA1|K562	Fulco2019	distal
chr12	54613765	54614305	chr12	54674473	54674473	HNRNPA1	-0.03185854	FALSE	FALSE	TRUE	NA	K562	0.952058897667	NA	NA	NA	chr12:54613765-54614305|HNRNPA1|K562	Fulco2019	distal
chr12	54621105	54621625	chr12	54674473	54674473	HNRNPA1	0.09424936	FALSE	FALSE	TRUE	NA	K562	0.5820586203320001	NA	NA	NA	chr12:54621105-54621625|HNRNPA1|K562	Fulco2019	distal
chr12	54621725	54622225	chr12	54674473	54674473	HNRNPA1	-0.16461808	FALSE	FALSE	TRUE	NA	K562	0.355809037527	NA	NA	NA	chr12:54621725-54622225|HNRNPA1|K562	Fulco2019	distal
chr12	54645365	54645945	chr12	54674473	54674473	HNRNPA1	-0.06028778	FALSE	FALSE	TRUE	NA	K562	0.873271418836	NA	NA	NA	chr12:54645365-54645945|HNRNPA1|K562	Fulco2019	genic
chr12	54653079	54653685	chr12	54674473	54674473	HNRNPA1	-0.02808868	FALSE	FALSE	FALSE	PromoterElement	K562	0.943353738608	NA	NA	NA	chr12:54653079-54653685|HNRNPA1|K562	Fulco2019	tss
chr12	54655565	54656105	chr12	54674473	54674473	HNRNPA1	-0.01759891	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54655565-54656105|HNRNPA1|K562	Fulco2019	genic
chr12	54656205	54656725	chr12	54674473	54674473	HNRNPA1	-0.01553257	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54656205-54656725|HNRNPA1|K562	Fulco2019	genic
chr12	54681925	54682925	chr12	54674473	54674473	HNRNPA1	-0.11405321	FALSE	FALSE	TRUE	NA	K562	0.782259150499	NA	NA	NA	chr12:54681925-54682925|HNRNPA1|K562	Fulco2019	distal
chr12	54685785	54686585	chr12	54674473	54674473	HNRNPA1	0.01090167	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54685785-54686585|HNRNPA1|K562	Fulco2019	genic
chr12	54687885	54688405	chr12	54674473	54674473	HNRNPA1	0.06774473	FALSE	FALSE	TRUE	NA	K562	0.81973110245	NA	NA	NA	chr12:54687885-54688405|HNRNPA1|K562	Fulco2019	genic
chr12	54688465	54688965	chr12	54674473	54674473	HNRNPA1	0.04995938	FALSE	FALSE	TRUE	NA	K562	0.850506043356	NA	NA	NA	chr12:54688465-54688965|HNRNPA1|K562	Fulco2019	genic
chr12	54689425	54689965	chr12	54674473	54674473	HNRNPA1	-0.19500413	TRUE	TRUE	FALSE	PromoterElement	K562	0.00512905205145	NA	NA	NA	chr12:54689425-54689965|HNRNPA1|K562	Fulco2019	tss
chr12	54690425	54690925	chr12	54674473	54674473	HNRNPA1	-0.01723824	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54690425-54690925|HNRNPA1|K562	Fulco2019	genic
chr12	54691565	54692125	chr12	54674473	54674473	HNRNPA1	0.0243496	FALSE	FALSE	TRUE	NA	K562	0.967613756798	NA	NA	NA	chr12:54691565-54692125|HNRNPA1|K562	Fulco2019	genic
chr12	54694571	54695545	chr12	54674473	54674473	HNRNPA1	0.11994286	TRUE	FALSE	FALSE	PromoterElement	K562	0.00214258160648	NA	NA	NA	chr12:54694571-54695545|HNRNPA1|K562	Fulco2019	tss
chr12	54697345	54697845	chr12	54674473	54674473	HNRNPA1	-0.34649651	TRUE	TRUE	TRUE	NA	K562	7.2504874490600005e-09	NA	NA	NA	chr12:54697345-54697845|HNRNPA1|K562	Fulco2019	distal
chr12	54698025	54698545	chr12	54674473	54674473	HNRNPA1	-0.61310249	TRUE	TRUE	TRUE	NA	K562	7.76900306811e-52	NA	NA	NA	chr12:54698025-54698545|HNRNPA1|K562	Fulco2019	distal
chr12	54700765	54701285	chr12	54674473	54674473	HNRNPA1	-0.1366466	TRUE	TRUE	TRUE	NA	K562	0.00512905205145	NA	NA	NA	chr12:54700765-54701285|HNRNPA1|K562	Fulco2019	distal
chr12	54718465	54719123	chr12	54674473	54674473	HNRNPA1	-0.03404733	FALSE	FALSE	FALSE	PromoterElement	K562	0.873271418836	NA	NA	NA	chr12:54718465-54719123|HNRNPA1|K562	Fulco2019	tss
chr12	54724605	54725105	chr12	54674473	54674473	HNRNPA1	-0.03444601	FALSE	FALSE	TRUE	NA	K562	0.961997252941	NA	NA	NA	chr12:54724605-54725105|HNRNPA1|K562	Fulco2019	genic
